date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:27:40	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2268ce2-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-light-300d41dd41d.eot?	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-light-300d41dd41dd41d.eot	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:41	164968/164968	---M--	200	added ('OK')	application/font-woff2	etag:W/%2228468-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-light-300.woff2	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:41	2277251/2277251	---M--	200	added ('OK')	image/svg+xml	etag:W/%2222bf83-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-duotone-900.svg	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-duotone-900.svg	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:42	218228/218228	---M--	200	added ('OK')	application/font-woff	etag:W/%2235474-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-light-300.woff	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-light-300.woff	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:43	429000/429000	---M--	200	added ('OK')	application/x-font-ttf	etag:W/%2268bc8-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-light-300.ttf	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:45	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260faa-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-regular-400.eot	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:45	2077239/2077239	---M--	200	added ('OK')	image/svg+xml	etag:W/%221fb237-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-light-300.svg	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-light-300.svg	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:46	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260faa-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-regular-400d41dd41d.eot?	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-regular-400d41dd41dd41d.eot	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:47	152180/152180	---M--	200	added ('OK')	application/font-woff2	etag:W/%2225274-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-regular-400.woff2	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:48	201232/201232	---M--	200	added ('OK')	application/font-woff	etag:W/%2231210-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-regular-400.woff	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:49	396932/396932	---M--	200	added ('OK')	application/x-font-ttf	etag:W/%2260e84-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-regular-400.ttf	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:50	1866587/1866587	---M--	200	added ('OK')	image/svg+xml	etag:W/%221c7b5b-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-regular-400.svg	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:51	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2252c36-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-solid-900.eot	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:51	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2252c36-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-solid-900d41dd41d.eot?	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-solid-900d41dd41dd41d.eot	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:52	123060/123060	---M--	200	added ('OK')	application/font-woff2	etag:W/%221e0b4-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-solid-900.woff2	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:53	164092/164092	---M--	200	added ('OK')	application/font-woff	etag:W/%22280fc-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-solid-900.woff	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:55	338716/338716	---M--	200	added ('OK')	application/x-font-ttf	etag:W/%2252b1c-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-solid-900.ttf	(from https://sui-community.com/assets/css/font-awesome.css)
14:27:55	200/200	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Apr%202023%2012:27:54%20GMT	https://sui-community.com/polyfill.io/v3/polyfill.mine77ae77a.html,IntersectionObserver	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/polyfill.io/v3/polyfill.mine77ae77a.6f.delayed	(from https://sui-community.com/index-2.html)
14:28:00	1522998/1522998	---M--	200	added ('OK')	image/svg+xml	etag:W/%22173d36-1872a88b8c0%22	https://sui-community.com/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/drainer%20dev/sui-community.com/assets/fonts/fa-solid-900.svg	(from https://sui-community.com/assets/css/font-awesome.css)
